Data,Espèce,image,width,height,xmin,ymin,xmax,ymax
TRAIN,PINARB,Mangeoires/img263.jpg,240.0,135.0,144.64625,52.02875,175.26875,88.775
TRAIN,MESBLE,Mangeoires/img264.jpg,240.0,136.0,84.19375,37.8775,240.0,114.00375
TRAIN,MESCHA,Mangeoires/img265.jpg,240.0,135.0,113.13,46.2675,177.5325,88.96125
TRAIN,ROUGOR,Mangeoires/img266.jpg,240.0,135.0,93.405,54.1125,169.0625,96.51125
TRAIN,ROUGOR,Mangeoires/img267.jpg,240.0,136.0,0.4875,24.58375,65.37125,101.2875
TRAIN,PINARB,Mangeoires/img268.jpg,240.0,135.0,114.68,52.35125,149.36375,88.59875
TRAIN,MESBLE,Mangeoires/img269.jpg,240.0,136.0,88.76875,51.59875,129.05,80.3025
TRAIN,PIEBAV,Mangeoires/img270.jpg,240.0,136.0,101.26875,44.5175,186.64375,135.585
TRAIN,ACCMOU,Mangeoires/img271.jpg,240.0,136.0,123.2625,58.5875,239.0375,126.375
TRAIN,PIEBAV,Mangeoires/img272.jpg,240.0,136.0,27.5025,35.4375,132.18625,135.53875
TRAIN,PINARB,Mangeoires/img273.jpg,240.0,135.0,147.60375,97.17,193.64125,135.0
TRAIN,ACCMOU,Mangeoires/img274.jpg,240.0,136.0,150.275,46.2875,196.35,101.775
TRAIN,PINARB,Mangeoires/img275.jpg,240.0,135.0,160.1,53.0525,240.0,85.45
TRAIN,ACCMOU,Mangeoires/img276.jpg,240.0,135.0,156.935,43.60375,225.92875,105.69875
TRAIN,ACCMOU,Mangeoires/img277.jpg,240.0,135.0,116.99,46.50875,211.78375,86.0675
TRAIN,SITTOR,Mangeoires/img278.jpg,240.0,135.0,116.36625,54.2925,181.16125,86.17125
TRAIN,ROUGOR,Mangeoires/img279.jpg,240.0,136.0,99.1375,0.0,193.4525,69.45
TRAIN,VEREUR,Mangeoires/img280.jpg,240.0,136.0,93.5925,57.62875,137.975,86.09125
TRAIN,ACCMOU,Mangeoires/img281.jpg,240.0,136.0,150.75875,74.2725,240.0,130.2325
TRAIN,ROUGOR,Mangeoires/img282.jpg,240.0,136.0,86.35625,61.72875,201.6525,136.0
TRAIN,ROUGOR,Mangeoires/img283.jpg,240.0,135.0,95.65,36.255,122.7975,79.30125
TRAIN,MESCHA,Mangeoires/img284.jpg,240.0,136.0,18.33625,26.51375,161.6125,96.70375
TRAIN,ROUGOR,Mangeoires/img285.jpg,240.0,136.0,97.935,11.55875,132.6675,55.698750000000004
TRAIN,ECUROU,Mangeoires/img286.jpg,240.0,136.0,76.22625,19.03625,149.31125,135.05625
TRAIN,MESCHA,Mangeoires/img287.jpg,240.0,135.0,132.8125,33.57625,196.13,86.03875
TRAIN,PIEBAV,Mangeoires/img288.jpg,240.0,136.0,73.55375,47.15625,174.28125,136.0
TRAIN,PINARB,Mangeoires/img289.jpg,240.0,135.0,176.08875,87.355,236.0875,134.75125
TRAIN,MESBLE,Mangeoires/img290.jpg,240.0,135.0,117.955,33.2425,158.23625,97.40375
TRAIN,PINARB,Mangeoires/img291.jpg,240.0,135.0,97.8125,48.77875,142.93375,90.275
TRAIN,ACCMOU,Mangeoires/img292.jpg,240.0,135.0,101.9825,49.07,161.145,80.73375
TRAIN,MESBLE,Mangeoires/img293.jpg,240.0,135.0,65.93375,43.175,124.1625,82.54625
TRAIN,MESNON,Mangeoires/img294.jpg,240.0,135.0,155.1375,62.435,210.95,83.185
TRAIN,ROUGOR,Mangeoires/img295.jpg,240.0,135.0,142.025,58.44,203.45,99.13125
TRAIN,PINARB,Mangeoires/img296.jpg,240.0,135.0,59.6975,48.04375,136.64125,112.23875
TRAIN,MESCHA,Mangeoires/img297.jpg,240.0,136.0,90.94,40.745,189.5925,99.3575
TRAIN,ACCMOU,Mangeoires/img298.jpg,240.0,136.0,0.4825,51.11625,102.7575,124.4425
TRAIN,SITTOR,Mangeoires/img299.jpg,240.0,135.0,133.99,54.63,201.895,87.0275
TRAIN,ACCMOU,Mangeoires/img300.jpg,240.0,135.0,100.2975,39.77875,153.17,104.57375
TRAIN,MESCHA,Mangeoires/img301.jpg,240.0,136.0,117.71375,44.3625,205.5125,136.0
TRAIN,VEREUR,Mangeoires/img302.jpg,240.0,135.0,101.50625,63.70375,150.83375,118.72375
TRAIN,MESNON,Mangeoires/img303.jpg,240.0,135.0,148.2075,60.2775,214.55625,85.48375
TRAIN,VEREUR,Mangeoires/img304.jpg,240.0,136.0,108.5475,49.66875,147.6225,82.2325
TRAIN,PINARB,Mangeoires/img305.jpg,240.0,136.0,29.6725,50.3925,106.135,106.835
TRAIN,ECUROU,Mangeoires/img306.jpg,240.0,136.0,61.4275,18.1875,159.60875,131.79
TRAIN,MESNON,Mangeoires/img307.jpg,240.0,135.0,161.94625,61.74625,210.79625,82.265
TRAIN,MESNOI,Mangeoires/img308.jpg,240.0,135.0,49.65375,52.65,112.64875,94.15
TRAIN,MESNOI,Mangeoires/img309.jpg,240.0,135.0,146.5625,62.45,179.3725,88.14625
TRAIN,MESBLE,Mangeoires/img310.jpg,240.0,135.0,66.49,65.565,114.23625,114.56125
TRAIN,ACCMOU,Mangeoires/img311.jpg,240.0,136.0,86.1125,28.6875,150.0375,100.8
TRAIN,ECUROU,Mangeoires/img312.jpg,240.0,136.0,98.7925,46.635,186.20625,128.54875
TRAIN,SITTOR,Mangeoires/img313.jpg,240.0,135.0,76.63375,45.29875,113.95625,90.915
TRAIN,ECUROU,Mangeoires/img314.jpg,240.0,136.0,113.12625,26.96875,166.96,134.39875
TRAIN,MESNOI,Mangeoires/img315.jpg,240.0,135.0,114.09875,63.015,144.09625,109.38625
TRAIN,PINARB,Mangeoires/img316.jpg,240.0,136.0,44.3875,38.09125,123.985,117.20625
TRAIN,MESBLE,Mangeoires/img317.jpg,240.0,136.0,84.18625,28.4425,176.085,90.4325
TRAIN,MESBLE,Mangeoires/img318.jpg,240.0,135.0,99.465,53.425,154.36125,86.1825
TRAIN,MESNON,Mangeoires/img319.jpg,240.0,136.0,73.33125,46.05125,141.83375,110.935
TRAIN,VEREUR,Mangeoires/img320.jpg,240.0,136.0,95.5225,63.4175,135.80375,106.3525
TRAIN,SITTOR,Mangeoires/img321.jpg,240.0,135.0,183.265,65.9775,221.16,99.8125
TRAIN,PIEBAV,Mangeoires/img322.jpg,240.0,136.0,97.47375,91.94875,232.1775,135.8225
TRAIN,ROUGOR,Mangeoires/img323.jpg,240.0,135.0,127.5075,32.70875,218.58,95.52375
TRAIN,ROUGOR,Mangeoires/img324.jpg,240.0,135.0,85.26375,35.0525,163.57875,101.525
TRAIN,PIEBAV,Mangeoires/img325.jpg,240.0,136.0,76.70875,43.3975,145.935,136.0
TRAIN,MESNOI,Mangeoires/img326.jpg,240.0,135.0,179.05875,49.6175,208.1025,79.2325
TRAIN,VEREUR,Mangeoires/img327.jpg,240.0,136.0,65.37125,55.21625,129.77375,97.18625
TRAIN,SITTOR,Mangeoires/img328.jpg,240.0,135.0,164.055,47.575,216.755,109.5625
TRAIN,ACCMOU,Mangeoires/img329.jpg,240.0,135.0,143.28125,31.79625,227.22125,79.79625
TRAIN,MESBLE,Mangeoires/img330.jpg,240.0,135.0,189.1825,74.60625,234.92875,128.9025
TRAIN,ROUGOR,Mangeoires/img331.jpg,240.0,135.0,125.36875,51.0,178.26375,88.895
TRAIN,ACCMOU,Mangeoires/img332.jpg,240.0,135.0,124.8975,50.59125,154.06125,83.29625
TRAIN,PIEBAV,Mangeoires/img333.jpg,240.0,136.0,46.96,53.53,179.76625,135.3475
TRAIN,ECUROU,Mangeoires/img334.jpg,240.0,136.0,108.38375,0.0,185.9325,131.31625
TRAIN,ACCMOU,Mangeoires/img335.jpg,240.0,135.0,129.2175,40.60375,180.0625,111.09875
TRAIN,PIEBAV,Mangeoires/img336.jpg,240.0,136.0,55.24125,44.60375,143.04,136.0
TRAIN,VEREUR,Mangeoires/img337.jpg,240.0,136.0,109.995,54.49375,184.045,90.19125
TRAIN,MESBLE,Mangeoires/img338.jpg,240.0,136.0,0.4875,33.2675,94.31625,78.855
TRAIN,PINARB,Mangeoires/img339.jpg,240.0,135.0,54.68125,52.99625,134.7675,104.31375
TRAIN,MESCHA,Mangeoires/img340.jpg,240.0,136.0,92.6275,75.96,148.34625,105.62875
TRAIN,PINARB,Mangeoires/img341.jpg,240.0,135.0,81.8175,59.735,175.64,108.46125
TRAIN,PINARB,Mangeoires/img342.jpg,240.0,136.0,57.6525,57.3875,123.02,105.14625
TRAIN,MESNOI,Mangeoires/img343.jpg,240.0,135.0,101.6575,59.0725,161.7075,88.98125
TRAIN,PIEBAV,Mangeoires/img344.jpg,240.0,136.0,106.01125,53.53,232.415,135.8225
TRAIN,VEREUR,Mangeoires/img345.jpg,240.0,136.0,62.23625,53.52875,103.72375,93.3275
TRAIN,VEREUR,Mangeoires/img346.jpg,240.0,136.0,95.28125,49.18625,122.055,93.08625
TRAIN,ROUGOR,Mangeoires/img347.jpg,240.0,135.0,97.05625,38.45625,171.21625,77.41125
TRAIN,ROUGOR,Mangeoires/img348.jpg,240.0,135.0,110.67875,38.4625,179.0125,75.3375
TRAIN,PIEBAV,Mangeoires/img349.jpg,240.0,136.0,51.94125,49.4975,138.5025,135.3475
TRAIN,MESNON,Mangeoires/img350.jpg,240.0,136.0,84.625,83.25,235.95,136.0
TRAIN,MESNON,Mangeoires/img351.jpg,240.0,135.0,165.44125,62.085,200.595,83.64
TRAIN,SITTOR,Mangeoires/img352.jpg,240.0,135.0,85.15,43.60375,124.2725,84.475
TRAIN,ACCMOU,Mangeoires/img353.jpg,240.0,135.0,113.97875,47.15875,177.57375,82.85625
TRAIN,MESNON,Mangeoires/img354.jpg,240.0,136.0,188.38625,35.67875,239.5225,83.4375
TRAIN,MESNOI,Mangeoires/img355.jpg,240.0,135.0,174.27375,68.0225,210.42,107.16875
TRAIN,PIEBAV,Mangeoires/img356.jpg,240.0,136.0,79.36125,42.915,183.80375,136.0
TRAIN,PIEBAV,Mangeoires/img357.jpg,240.0,136.0,89.64875,33.60875,178.58125,136.0
TRAIN,VEREUR,Mangeoires/img358.jpg,240.0,135.0,64.7475,37.38,180.9525,135.0
TRAIN,VEREUR,Mangeoires/img359.jpg,240.0,136.0,75.985,59.8,112.6475,95.74
TRAIN,ACCMOU,Mangeoires/img360.jpg,240.0,136.0,87.075,49.675,134.8375,114.8
TRAIN,ROUGOR,Mangeoires/img361.jpg,240.0,135.0,108.7875,34.4375,147.925,82.225
TRAIN,PIEBAV,Mangeoires/img362.jpg,240.0,136.0,40.28625,53.77,114.095,135.78
TRAIN,ACCMOU,Mangeoires/img363.jpg,240.0,136.0,165.475,47.7375,225.05,94.2875
TRAIN,PIEBAV,Mangeoires/img364.jpg,240.0,136.0,87.7125,44.58,160.9375,135.755
TRAIN,PIEBAV,Mangeoires/img365.jpg,240.0,136.0,81.3475,48.55,157.0,134.87375
TRAIN,PIEBAV,Mangeoires/img366.jpg,240.0,136.0,12.33625,46.6525,147.27625,102.38375
TRAIN,PINARB,Mangeoires/img367.jpg,240.0,135.0,129.4225,50.32875,182.4125,88.575
TRAIN,VEREUR,Mangeoires/img368.jpg,240.0,136.0,61.995,51.3575,110.4775,93.56875
TRAIN,ECUROU,Mangeoires/img369.jpg,240.0,136.0,113.85375,36.4025,203.5825,107.55875
TRAIN,PINARB,Mangeoires/img370.jpg,240.0,135.0,113.80625,50.3725,199.2675,90.7625
TRAIN,ACCMOU,Mangeoires/img371.jpg,240.0,135.0,26.955,40.75375,104.64875,89.05
TRAIN,ECUROU,Mangeoires/img372.jpg,240.0,136.0,91.18125,35.67875,180.90875,125.64875
TRAIN,MESBLE,Mangeoires/img373.jpg,240.0,135.0,163.4625,99.93375,212.85,135.0
TRAIN,MESCHA,Mangeoires/img374.jpg,240.0,136.0,116.74875,3.11625,233.73375,94.53375
TRAIN,ACCMOU,Mangeoires/img375.jpg,240.0,136.0,55.0,58.6,105.175,117.45
TRAIN,ACCMOU,Mangeoires/img376.jpg,240.0,136.0,127.125,54.7375,223.3625,113.825
TRAIN,ECUROU,Mangeoires/img377.jpg,240.0,136.0,64.40625,23.3775,163.06,124.20125
TRAIN,ACCMOU,Mangeoires/img378.jpg,240.0,135.0,144.815,63.19125,234.54375,135.0
TRAIN,VEREUR,Mangeoires/img379.jpg,240.0,136.0,141.35125,62.69375,228.18625,136.0
TRAIN,SITTOR,Mangeoires/img380.jpg,240.0,135.0,126.8725,59.565,184.9925,93.3125
TRAIN,MESBLE,Mangeoires/img381.jpg,240.0,135.0,140.62375,57.275,194.2225,86.425
TRAIN,MESBLE,Mangeoires/img382.jpg,240.0,135.0,133.135,62.61125,156.88375,84.19
TRAIN,MESNON,Mangeoires/img383.jpg,240.0,135.0,143.61125,53.17625,208.53625,83.38125
TRAIN,ECUROU,Mangeoires/img384.jpg,240.0,136.0,77.07875,54.24125,157.0,135.8225
TRAIN,PIEBAV,Mangeoires/img385.jpg,240.0,136.0,90.36,42.62,175.02375,136.0
TRAIN,SITTOR,Mangeoires/img386.jpg,240.0,136.0,112.40625,83.92,177.5325,131.92
TRAIN,MESBLE,Mangeoires/img387.jpg,240.0,136.0,132.6675,90.67375,219.74375,136.0
TRAIN,MESBLE,Mangeoires/img388.jpg,240.0,136.0,161.175,65.35,210.1,113.7375
TRAIN,PINARB,Mangeoires/img389.jpg,240.0,135.0,120.7225,56.4525,202.59125,85.825
TRAIN,ROUGOR,Mangeoires/img390.jpg,240.0,135.0,87.425,44.59125,118.5,75.83875
TRAIN,PIEBAV,Mangeoires/img391.jpg,240.0,136.0,82.05875,45.46625,180.00375,136.0
TRAIN,VEREUR,Mangeoires/img392.jpg,240.0,136.0,109.27125,67.51875,189.5875,136.0
TRAIN,ROUGOR,Mangeoires/img393.jpg,240.0,136.0,150.5175,38.815,239.76375,105.62875
TRAIN,MESCHA,Mangeoires/img394.jpg,240.0,135.0,54.10625,23.625,140.96875,77.625
TRAIN,ROUGOR,Mangeoires/img395.jpg,240.0,136.0,54.75875,0.4625,134.5975,68.2425
TRAIN,PINARB,Mangeoires/img396.jpg,240.0,135.0,157.895,50.90375,240.0,94.275
TRAIN,ROUGOR,Mangeoires/img397.jpg,240.0,136.0,72.85,5.05,165.4725,64.3825
TRAIN,PIEBAV,Mangeoires/img398.jpg,240.0,136.0,61.03,53.04625,152.93,136.0
TRAIN,ACCMOU,Mangeoires/img399.jpg,240.0,136.0,96.975,61.4875,197.55,114.075
TRAIN,MESBLE,Mangeoires/img400.jpg,240.0,135.0,33.495,55.5725,115.23875000000001,111.96875
TRAIN,MESNON,Mangeoires/img401.jpg,240.0,136.0,16.6475,21.20625,86.11500000000001,82.955
TRAIN,PINARB,Mangeoires/img402.jpg,240.0,135.0,106.92,51.83,180.2475,87.24375
TRAIN,MESNOI,Mangeoires/img403.jpg,240.0,135.0,131.39875,71.55375,178.575,126.24125
TRAIN,PINARB,Mangeoires/img404.jpg,240.0,135.0,124.6875,48.52375,196.08125,93.67
TRAIN,ECUROU,Mangeoires/img405.jpg,240.0,136.0,83.945,5.52875,154.6175,118.895
TRAIN,PINARB,Mangeoires/img406.jpg,240.0,135.0,96.85,47.80375,143.19625,91.45
TRAIN,MESNOI,Mangeoires/img407.jpg,240.0,135.0,148.48875,53.3575,189.805,85.6475
TRAIN,PIEBAV,Mangeoires/img408.jpg,240.0,136.0,72.81,42.14625,157.94875,136.0
TRAIN,PIEBAV,Mangeoires/img409.jpg,240.0,136.0,29.19125,50.15125,156.30625,135.53875
TRAIN,ECUROU,Mangeoires/img410.jpg,240.0,136.0,85.39125,2.63375,175.84375,135.2975
TRAIN,MESNON,Mangeoires/img411.jpg,240.0,135.0,167.30375,59.1025,198.045,83.0125
TRAIN,MESBLE,Mangeoires/img412.jpg,240.0,135.0,115.8475,74.405,163.2775,122.09375
TRAIN,ACCMOU,Mangeoires/img413.jpg,240.0,135.0,120.6075,33.00125,156.30625,74.48875
TRAIN,PIEBAV,Mangeoires/img414.jpg,240.0,136.0,83.4625,49.91,190.075,135.78
TRAIN,MESCHA,Mangeoires/img415.jpg,240.0,135.0,125.695,52.3825,157.675,85.75
TRAIN,PINARB,Mangeoires/img416.jpg,240.0,135.0,133.97125,54.5275,193.7175,86.025
TRAIN,ACCMOU,Mangeoires/img417.jpg,240.0,136.0,22.19625,65.5875,138.9375,121.0625
TRAIN,PIEBAV,Mangeoires/img418.jpg,240.0,136.0,106.48625,41.6725,239.52999999999997,135.585
TRAIN,ECUROU,Mangeoires/img419.jpg,240.0,136.0,99.14,18.55375,175.6025,130.71375
TRAIN,ECUROU,Mangeoires/img420.jpg,240.0,136.0,98.8975,35.26875,141.8225,107.36375
TRAIN,ACCMOU,Mangeoires/img421.jpg,240.0,135.0,133.46125,44.08375,187.9075,92.83
TRAIN,MESBLE,Mangeoires/img422.jpg,240.0,136.0,24.36625,38.3325,126.39625000000001,90.915
TRAIN,ECUROU,Mangeoires/img423.jpg,240.0,136.0,74.7075,32.18625,144.905,97.40375
TRAIN,MESCHA,Mangeoires/img424.jpg,240.0,135.0,145.29625,53.5025,186.5425,110.94875
TRAIN,MESNON,Mangeoires/img425.jpg,240.0,136.0,0.0,24.3425,67.3,96.95
TRAIN,SITTOR,Mangeoires/img426.jpg,240.0,135.0,129.885,57.6025,197.87875,86.6
TRAIN,PIEBAV,Mangeoires/img427.jpg,240.0,136.0,61.19,44.755,147.27625,136.0
TRAIN,SITTOR,Mangeoires/img428.jpg,240.0,135.0,82.11375,44.35375,160.8575,83.85125
TRAIN,MESNON,Mangeoires/img429.jpg,240.0,135.0,151.01125,58.8525,194.555,82.2875
TRAIN,SITTOR,Mangeoires/img430.jpg,240.0,136.0,62.475,47.0125,90.7,74.025
TRAIN,SITTOR,Mangeoires/img431.jpg,240.0,136.0,112.9275,60.52375,191.6625,136.0
TRAIN,MESNON,Mangeoires/img432.jpg,240.0,135.0,176.8725,57.35125,204.0575,90.4725
TRAIN,MESCHA,Mangeoires/img433.jpg,240.0,136.0,44.145,48.945,139.6625,94.05125
TRAIN,PIEBAV,Mangeoires/img434.jpg,240.0,136.0,110.7475,94.915,197.87125,135.72625
TRAIN,PINARB,Mangeoires/img435.jpg,240.0,135.0,148.125,56.1525,236.97125,95.2125
TRAIN,ROUGOR,Mangeoires/img436.jpg,240.0,135.0,111.96,23.7875,175.2,85.73125
TRAIN,VEREUR,Mangeoires/img437.jpg,240.0,136.0,92.38625,61.72875,146.89875,98.875
TRAIN,PIEBAV,Mangeoires/img438.jpg,240.0,136.0,48.005,49.66875,144.97,135.78
TRAIN,MESCHA,Mangeoires/img439.jpg,240.0,136.0,49.21125,65.83,135.08,101.77
TRAIN,MESCHA,Mangeoires/img440.jpg,240.0,135.0,172.47125,128.395,213.61375,134.905
TRAIN,VEREUR,Mangeoires/img441.jpg,240.0,136.0,120.36625,49.18625,163.06,91.63875
TRAIN,VEREUR,Mangeoires/img442.jpg,240.0,136.0,146.41625,50.15125,175.12,91.3975
TRAIN,ACCMOU,Mangeoires/img443.jpg,240.0,136.0,29.19125,69.2125,147.14,136.0
TRAIN,ECUROU,Mangeoires/img444.jpg,240.0,136.0,88.76875,33.99125,171.02,122.03125
TRAIN,VEREUR,Mangeoires/img445.jpg,240.0,136.0,127.84375,50.3925,161.6125,87.53875
TRAIN,MESBLE,Mangeoires/img446.jpg,240.0,135.0,153.9175,30.73875,187.11875,74.13875
TRAIN,MESBLE,Mangeoires/img447.jpg,240.0,136.0,96.97,96.225,121.575,136.0
TRAIN,ACCMOU,Mangeoires/img448.jpg,240.0,135.0,149.31125,42.89125,191.04,92.58
TRAIN,MESBLE,Mangeoires/img449.jpg,240.0,136.0,54.0375,66.075,87.5625,131.675
TRAIN,PINARB,Mangeoires/img450.jpg,240.0,135.0,156.83,55.8875,233.92375,88.285
TRAIN,VEREUR,Mangeoires/img451.jpg,240.0,136.0,80.32625,57.14625,128.32625,95.01625
TRAIN,ROUGOR,Mangeoires/img452.jpg,240.0,135.0,74.645,32.4925,128.82125,90.08875
TRAIN,MESNON,Mangeoires/img453.jpg,240.0,135.0,139.5225,52.6725,191.08125,83.05125
TRAIN,ECUROU,Mangeoires/img454.jpg,240.0,136.0,98.8975,83.17375,177.1575,135.8225
TRAIN,MESNOI,Mangeoires/img455.jpg,240.0,135.0,185.8175,73.02625,240.0,118.3975
TRAIN,MESCHA,Mangeoires/img456.jpg,240.0,136.0,126.87875,60.2825,224.5675,121.79
TRAIN,PIEBAV,Mangeoires/img457.jpg,240.0,136.0,103.8775,38.115,180.00375,136.0
TRAIN,ECUROU,Mangeoires/img458.jpg,240.0,136.0,102.2175,52.34375,157.2375,135.585
TRAIN,MESNON,Mangeoires/img459.jpg,240.0,136.0,0.0,85.60875,18.095,129.99125
TRAIN,PINARB,Mangeoires/img460.jpg,240.0,135.0,115.46125,55.42375,152.125,88.85875
TRAIN,MESCHA,Mangeoires/img461.jpg,240.0,135.0,107.82375,20.45875,160.88875,65.80625
TRAIN,MESBLE,Mangeoires/img462.jpg,240.0,136.0,21.71375,73.79,124.4675,136.0
TRAIN,PINARB,Mangeoires/img463.jpg,240.0,135.0,93.15,43.90375,143.52125,92.9
TRAIN,ROUGOR,Mangeoires/img464.jpg,240.0,135.0,85.52375,20.4175,169.7575,91.17375
TRAIN,MESNON,Mangeoires/img465.jpg,240.0,135.0,153.21125,59.99,191.4025,80.47375
TRAIN,ROUGOR,Mangeoires/img466.jpg,240.0,136.0,44.145,10.6,130.7375,60.2825
TRAIN,VEREUR,Mangeoires/img467.jpg,240.0,136.0,137.7375,75.96,207.68375,136.0
TRAIN,PIEBAV,Mangeoires/img468.jpg,240.0,136.0,109.545,43.61625,239.27500000000003,114.05125000000001
TRAIN,MESNOI,Mangeoires/img469.jpg,240.0,135.0,172.48,62.35875,213.37,84.5925
TRAIN,MESBLE,Mangeoires/img470.jpg,240.0,136.0,112.88875,54.2525,154.6175,80.785
TRAIN,SITTOR,Mangeoires/img471.jpg,240.0,136.0,195.8625,62.2625,240.0,132.64375
TRAIN,MESNOI,Mangeoires/img472.jpg,240.0,135.0,159.64875,78.2925,205.7825,134.79375
TRAIN,PIEBAV,Mangeoires/img473.jpg,240.0,136.0,65.85375,45.08625,140.145,136.0
TRAIN,SITTOR,Mangeoires/img474.jpg,240.0,136.0,112.165,42.19125,182.83875,126.61375
TRAIN,MESBLE,Mangeoires/img475.jpg,240.0,135.0,24.0175,45.96625,96.0125,111.21125
TRAIN,MESNON,Mangeoires/img476.jpg,240.0,135.0,37.575,41.74875,110.405,88.91875
TRAIN,PIEBAV,Mangeoires/img477.jpg,240.0,136.0,19.21375,47.36375,147.9875,135.8225
TRAIN,PIEBAV,Mangeoires/img478.jpg,240.0,136.0,80.085,40.2625,173.19125,136.0
TRAIN,ECUROU,Mangeoires/img479.jpg,240.0,136.0,65.6125,52.3225,138.69875,135.53875
TRAIN,ROUGOR,Mangeoires/img480.jpg,240.0,136.0,152.93,14.69375,239.76375,90.19125
TRAIN,MESNOI,Mangeoires/img481.jpg,240.0,135.0,109.2925,57.69125,150.50875,93.8675
TRAIN,PINARB,Mangeoires/img482.jpg,240.0,136.0,53.3125,58.835,121.5725,106.11125
TRAIN,ECUROU,Mangeoires/img483.jpg,240.0,136.0,85.39125,7.94,172.95,134.815
TRAIN,MESBLE,Mangeoires/img484.jpg,240.0,135.0,125.46,53.205,186.28875,91.11875
TRAIN,MESNOI,Mangeoires/img485.jpg,240.0,135.0,166.31875,57.9275,215.19,88.925
TRAIN,ROUGOR,Mangeoires/img486.jpg,240.0,136.0,102.6625,38.0875,182.65,101.8625
TRAIN,PINARB,Mangeoires/img487.jpg,240.0,136.0,34.73875,47.98125,107.82375000000002,101.04625
TRAIN,ECUROU,Mangeoires/img488.jpg,240.0,136.0,84.90875,18.795,171.74375,112.3825
TRAIN,MESCHA,Mangeoires/img489.jpg,240.0,136.0,133.6325,55.21625,155.825,78.61375
TRAIN,VEREUR,Mangeoires/img490.jpg,240.0,136.0,73.09,51.59875,135.08,96.945
TRAIN,ECUROU,Mangeoires/img491.jpg,240.0,136.0,67.06,17.10625,169.5725,135.05625
TRAIN,MESBLE,Mangeoires/img492.jpg,240.0,136.0,84.4275,65.10625,117.955,92.3625
TRAIN,ROUGOR,Mangeoires/img493.jpg,240.0,136.0,118.925,0.945,212.74875,70.4125
TRAIN,MESBLE,Mangeoires/img494.jpg,240.0,136.0,145.6875,54.49375,202.85875,88.745
TRAIN,MESNOI,Mangeoires/img495.jpg,240.0,135.0,136.52125,55.60125,161.415,84.03625
TRAIN,ECUROU,Mangeoires/img496.jpg,240.0,136.0,99.38125,10.11125,177.05,135.2975
TRAIN,SITTOR,Mangeoires/img497.jpg,240.0,136.0,96.25,52.8,217.3375,124.68375
TRAIN,SITTOR,Mangeoires/img498.jpg,240.0,135.0,178.31,52.815,239.995,114.5
TRAIN,VEREUR,Mangeoires/img499.jpg,240.0,136.0,89.975,53.2875,147.14,92.12125
TRAIN,MESCHA,Mangeoires/img500.jpg,240.0,136.0,52.825,54.25,165.475,109.4875
TRAIN,ECUROU,Mangeoires/img501.jpg,240.0,136.0,86.83875,19.51875,157.03,125.16625
TRAIN,ROUGOR,Mangeoires/img502.jpg,240.0,136.0,98.4225,57.0875,154.86625,106.415
TRAIN,PIEBAV,Mangeoires/img503.jpg,240.0,136.0,86.565,49.4975,143.95625,135.8225
TRAIN,MESCHA,Mangeoires/img504.jpg,240.0,136.0,81.2875,47.975,169.0875,103.9375
TRAIN,ROUGOR,Mangeoires/img505.jpg,240.0,136.0,88.2875,13.975,189.35125,65.5875
TRAIN,MESNON,Mangeoires/img506.jpg,240.0,135.0,186.4675,71.57625,240.0,114.77375
TRAIN,PINARB,Mangeoires/img507.jpg,240.0,136.0,47.7625,54.49375,133.6325,96.945
TRAIN,ROUGOR,Mangeoires/img508.jpg,240.0,136.0,81.5375,40.2625,185.7375,105.3875
TRAIN,MESNON,Mangeoires/img509.jpg,240.0,136.0,69.955,49.66875,131.945,114.07125
TRAIN,PINARB,Mangeoires/img510.jpg,240.0,136.0,80.80875,45.81,157.75375,84.885
TRAIN,PINARB,Mangeoires/img511.jpg,240.0,135.0,125.4375,63.8825,223.1475,105.35125
TRAIN,MESCHA,Mangeoires/img512.jpg,240.0,136.0,119.88375,78.855,174.6375,136.0
TRAIN,MESCHA,Mangeoires/img513.jpg,240.0,136.0,9.9,34.47375,104.93,82.2325
TRAIN,MESBLE,Mangeoires/img514.jpg,240.0,135.0,112.46125,63.705,167.9775,87.34875
TRAIN,MESBLE,Mangeoires/img515.jpg,240.0,136.0,51.6225,24.825,106.6175,88.745
TRAIN,MESBLE,Mangeoires/img516.jpg,240.0,135.0,133.785,56.41375,191.59375,86.96625
TRAIN,ACCMOU,Mangeoires/img517.jpg,240.0,136.0,98.175,54.25,182.6,117.925
TRAIN,PIEBAV,Mangeoires/img518.jpg,240.0,136.0,59.2925,49.02375,149.885,135.585
TRAIN,MESCHA,Mangeoires/img519.jpg,240.0,135.0,70.9125,29.31625,145.38,62.28
TRAIN,SITTOR,Mangeoires/img520.jpg,240.0,135.0,126.47375,57.14375,192.04625,98.09375
TRAIN,PIEBAV,Mangeoires/img521.jpg,240.0,136.0,14.96,40.98625,115.54250000000002,136.0
TRAIN,MESBLE,Mangeoires/img522.jpg,240.0,135.0,81.04,54.81125,141.42875,90.8375
TRAIN,PINARB,Mangeoires/img523.jpg,240.0,135.0,100.2975,59.735,175.2,95.76125
TRAIN,MESNOI,Mangeoires/img524.jpg,240.0,135.0,112.445,55.5325,164.60375,88.1475
TRAIN,MESNON,Mangeoires/img525.jpg,240.0,136.0,153.17125,63.17625,240.0,129.75
